"","id","owner","datetaken","ownername","latitude","longitude","url_c","Clusters_0.0005_5","GND_N","PROVINCE_N","DISTRICT_N","date","time"
"46914",39402410292,"144303366@N08","2017-09-11 17:38:30","sunmaya1",9.6686,80.0096,"https://live.staticflickr.com/4641/39402410292_dc41611a46_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:38:30"
"46915",39402413912,"144303366@N08","2017-09-11 17:38:06","sunmaya1",9.6693,80.0098,"https://live.staticflickr.com/4588/39402413912_69ba5d0083_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:38:06"
"46916",25562476238,"144303366@N08","2017-09-11 17:37:59","sunmaya1",9.6695,80.0099,"https://live.staticflickr.com/4596/25562476238_cdc4a72500_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:37:59"
"46917",24566672627,"144303366@N08","2017-09-11 17:37:41","sunmaya1",9.6701,80.0102,"https://live.staticflickr.com/4645/24566672627_fed132e721_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:37:41"
"46918",38724671244,"144303366@N08","2017-09-11 17:37:29","sunmaya1",9.6702,80.0103,"https://live.staticflickr.com/4679/38724671244_f19b3bf5b8_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:37:29"
"46919",24566676497,"144303366@N08","2017-09-11 17:37:22","sunmaya1",9.6707,80.0105,"https://live.staticflickr.com/4736/24566676497_41f14b6728_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:37:22"
"46920",38724675224,"144303366@N08","2017-09-11 17:37:04","sunmaya1",9.6718,80.0108,"https://live.staticflickr.com/4595/38724675224_516f12078f_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:37:04"
"46921",27655584889,"144303366@N08","2017-09-11 17:36:59","sunmaya1",9.6722,80.0109,"https://live.staticflickr.com/4736/27655584889_97d2b491e2_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:36:59"
"46922",24566680557,"144303366@N08","2017-09-11 17:36:37","sunmaya1",9.6742,80.0112,"https://live.staticflickr.com/4640/24566680557_63ee134fdf_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:36:37"
"46923",25562490798,"144303366@N08","2017-09-11 17:34:58","sunmaya1",9.6817,80.013,"https://live.staticflickr.com/4734/25562490798_0e3f2631f2_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:34:58"
"46924",24566682837,"144303366@N08","2017-09-11 17:33:56","sunmaya1",9.6876,80.0136,"https://live.staticflickr.com/4637/24566682837_dd83d09702_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:33:56"
"46925",38724685904,"144303366@N08","2017-09-11 17:27:02","sunmaya1",9.7281,80.0239,"https://live.staticflickr.com/4732/38724685904_6e4b9d13b6_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:27:02"
"46926",24566684867,"144303366@N08","2017-09-11 17:23:19","sunmaya1",9.7301,80.0238,"https://live.staticflickr.com/4592/24566684867_22d356b0cd_c.jpg",3,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:23:19"
"46927",39432557011,"144303366@N08","2017-09-11 17:23:12","sunmaya1",9.7306,80.0238,"https://live.staticflickr.com/4730/39432557011_93f7547685_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:23:12"
"46928",24566686037,"144303366@N08","2017-09-11 17:20:27","sunmaya1",9.744,80.0274,"https://live.staticflickr.com/4734/24566686037_0dbc2cf0c0_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:20:27"
"46929",38724694074,"144303366@N08","2017-09-11 17:20:01","sunmaya1",9.7451,80.028,"https://live.staticflickr.com/4643/38724694074_1d41649864_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:20:01"
"46930",24566687307,"144303366@N08","2017-09-11 17:19:53","sunmaya1",9.7453,80.0281,"https://live.staticflickr.com/4684/24566687307_9638493e0a_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","17:19:53"
"46931",38554780805,"144303366@N08","2017-09-11 16:58:44","sunmaya1",9.8144,80.0515,"https://live.staticflickr.com/4640/38554780805_9700749d2a_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:58:44"
"46932",24566688297,"144303366@N08","2017-09-11 16:49:27","sunmaya1",9.8146,80.0509,"https://live.staticflickr.com/4736/24566688297_3595518cfb_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:49:27"
"46933",27655608049,"144303366@N08","2017-09-11 16:47:09","sunmaya1",9.8147,80.0484,"https://live.staticflickr.com/4636/27655608049_ca02b1b88b_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:47:09"
"46934",38554791195,"144303366@N08","2017-09-11 16:46:39","sunmaya1",9.8148,80.047,"https://live.staticflickr.com/4736/38554791195_9e84bb372b_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:46:39"
"46935",25562459858,"144303366@N08","2017-09-11 16:45:46","sunmaya1",9.8149,80.0442,"https://live.staticflickr.com/4683/25562459858_ccbd1fe6f6_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:45:46"
"46936",39432586211,"144303366@N08","2017-09-11 16:42:28","sunmaya1",9.801,80.0342,"https://live.staticflickr.com/4638/39432586211_a650807751_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:42:28"
"46937",39432589761,"144303366@N08","2017-09-11 16:40:51","sunmaya1",9.8039,80.0296,"https://live.staticflickr.com/4637/39432589761_2835b9a06f_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:40:51"
"46938",38554800625,"144303366@N08","2017-09-11 16:40:10","sunmaya1",9.8042,80.0291,"https://live.staticflickr.com/4587/38554800625_d5f58ac7de_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:40:10"
"46939",27655615479,"144303366@N08","2017-09-11 16:39:09","sunmaya1",9.8076,80.0236,"https://live.staticflickr.com/4642/27655615479_05f491c9f6_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:39:09"
"46940",24566700717,"144303366@N08","2017-09-11 16:39:04","sunmaya1",9.8079,80.0231,"https://live.staticflickr.com/4642/24566700717_fd2699b9fc_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:39:04"
"46941",27655617849,"144303366@N08","2017-09-11 16:35:29","sunmaya1",9.814,80.0133,"https://live.staticflickr.com/4736/27655617849_c78b61ac4d_c.jpg",11,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:35:29"
"46942",25562530228,"144303366@N08","2017-09-11 16:30:06","sunmaya1",9.8143,80.0127,"https://live.staticflickr.com/4687/25562530228_76d01a9397_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:30:06"
"46943",39402460402,"144303366@N08","2017-09-11 16:29:46","sunmaya1",9.8143,80.0124,"https://live.staticflickr.com/4599/39402460402_b5e7617c57_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:29:46"
"46944",38554815005,"144303366@N08","2017-09-11 16:29:23","sunmaya1",9.8141,80.0119,"https://live.staticflickr.com/4633/38554815005_bd0ea785f4_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:29:23"
"46945",38724727824,"144303366@N08","2017-09-11 16:28:59","sunmaya1",9.8138,80.0112,"https://live.staticflickr.com/4733/38724727824_49576f58c5_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:28:59"
"46946",39432604711,"144303366@N08","2017-09-11 16:22:39","sunmaya1",9.806,79.9764,"https://live.staticflickr.com/4597/39432604711_a2f1324658_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:22:39"
"46947",39402470852,"144303366@N08","2017-09-11 16:22:18","sunmaya1",9.8052,79.9748,"https://live.staticflickr.com/4642/39402470852_59ff37b1ea_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:22:18"
"46948",24566733187,"144303366@N08","2017-09-11 16:19:15","sunmaya1",9.7989,79.9597,"https://live.staticflickr.com/4683/24566733187_acf6520bb8_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:19:15"
"46949",38724642204,"144303366@N08","2017-09-11 16:18:57","sunmaya1",9.7985,79.9588,"https://live.staticflickr.com/4681/38724642204_a2e6859e52_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:18:57"
"46950",38724740984,"144303366@N08","2017-09-11 16:15:34","sunmaya1",9.7883,79.9464,"https://live.staticflickr.com/4692/38724740984_f8dffea2ec_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:15:34"
"46951",38554825665,"144303366@N08","2017-09-11 16:14:47","sunmaya1",9.7865,79.9445,"https://live.staticflickr.com/4731/38554825665_8d32ce9412_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:14:47"
"46952",39402479642,"144303366@N08","2017-09-11 16:14:24","sunmaya1",9.7861,79.944,"https://live.staticflickr.com/4727/39402479642_f860d41996_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:14:24"
"46953",38724750804,"144303366@N08","2017-09-11 16:06:30","sunmaya1",9.7714,79.9245,"https://live.staticflickr.com/4641/38724750804_8dcdbab2bb_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:06:30"
"46954",39402486962,"144303366@N08","2017-09-11 16:05:43","sunmaya1",9.768,79.9227,"https://live.staticflickr.com/4639/39402486962_8a68858b7a_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:05:43"
"46955",38724756444,"144303366@N08","2017-09-11 16:05:32","sunmaya1",9.7672,79.9222,"https://live.staticflickr.com/4682/38724756444_5521b2656f_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:05:32"
"46956",27655642929,"144303366@N08","2017-09-11 16:02:19","sunmaya1",9.754,79.9163,"https://live.staticflickr.com/4684/27655642929_068dbec0e4_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:02:19"
"46957",39432628801,"144303366@N08","2017-09-11 16:02:05","sunmaya1",9.7539,79.9163,"https://live.staticflickr.com/4594/39432628801_3a47b8e036_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:02:05"
"46958",39402498732,"144303366@N08","2017-09-11 16:01:45","sunmaya1",9.7531,79.9161,"https://live.staticflickr.com/4738/39402498732_0f5098e7fb_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","16:01:45"
"46959",39404386371,"144303366@N08","2017-09-11 15:58:20","sunmaya1",9.7442,79.921,"https://live.staticflickr.com/4730/39404386371_6c8eca3d9e_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","15:58:20"
"46960",38526155715,"144303366@N08","2017-09-11 15:58:07","sunmaya1",9.7439,79.9214,"https://live.staticflickr.com/4686/38526155715_681ea6a4c4_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","15:58:07"
"46961",39404391121,"144303366@N08","2017-09-11 15:44:29","sunmaya1",9.7254,79.9517,"https://live.staticflickr.com/4737/39404391121_e1fda82dd6_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","15:44:29"
"46962",38526158945,"144303366@N08","2017-09-11 15:44:24","sunmaya1",9.7253,79.952,"https://live.staticflickr.com/4686/38526158945_b48f6c6f21_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","15:44:24"
"46963",39404398391,"144303366@N08","2017-09-11 15:41:25","sunmaya1",9.7166,79.9611,"https://live.staticflickr.com/4596/39404398391_bb54077451_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","15:41:25"
"46964",38526162425,"144303366@N08","2017-09-11 15:30:16","sunmaya1",9.6792,80.0005,"https://live.staticflickr.com/4731/38526162425_2ee8588eeb_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","15:30:16"
"46965",39404403751,"144303366@N08","2017-09-11 15:29:54","sunmaya1",9.6785,80.0006,"https://live.staticflickr.com/4591/39404403751_eefaa928b5_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","15:29:54"
"46968",24538687617,"144303366@N08","2017-09-11 15:22:15","sunmaya1",9.6464,79.9939,"https://live.staticflickr.com/4726/24538687617_10d90b4b7d_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","15:22:15"
"46969",24538689117,"144303366@N08","2017-09-11 15:09:41","sunmaya1",9.6738,79.8956,"https://live.staticflickr.com/4692/24538689117_69da3e5f85_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","15:09:41"
"46970",24538690427,"144303366@N08","2017-09-11 15:04:17","sunmaya1",9.699,79.8655,"https://live.staticflickr.com/4637/24538690427_26eae0603c_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","15:04:17"
"46971",24538691967,"144303366@N08","2017-09-11 15:03:28","sunmaya1",9.7015,79.8628,"https://live.staticflickr.com/4735/24538691967_c21a838f1f_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","15:03:28"
"46972",38696355154,"144303366@N08","2017-09-11 15:00:18","sunmaya1",9.6997,79.8628,"https://live.staticflickr.com/4728/38696355154_e45afdc5d2_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","15:00:18"
"46973",39374290032,"144303366@N08","2017-09-11 14:59:30","sunmaya1",9.6995,79.8626,"https://live.staticflickr.com/4733/39374290032_80a910114b_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:59:30"
"46974",25534324468,"144303366@N08","2017-09-11 14:59:13","sunmaya1",9.6995,79.8627,"https://live.staticflickr.com/4682/25534324468_be93cdc263_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:59:13"
"46975",25534325528,"144303366@N08","2017-09-11 14:59:01","sunmaya1",9.6996,79.8627,"https://live.staticflickr.com/4726/25534325528_b7dd9277e9_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:59:01"
"46976",25534326468,"144303366@N08","2017-09-11 14:58:35","sunmaya1",9.6996,79.8628,"https://live.staticflickr.com/4641/25534326468_82242bcfa1_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:58:35"
"46977",25534327928,"144303366@N08","2017-09-11 14:54:57","sunmaya1",9.7023,79.8604,"https://live.staticflickr.com/4642/25534327928_2f4af0d4f3_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:54:57"
"46978",25534329058,"144303366@N08","2017-09-11 14:54:27","sunmaya1",9.7024,79.861,"https://live.staticflickr.com/4686/25534329058_24a66d2126_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:54:27"
"46980",25534331148,"144303366@N08","2017-09-11 14:50:20","sunmaya1",9.7014,79.8629,"https://live.staticflickr.com/4728/25534331148_59321d8856_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:50:20"
"46981",25534331868,"144303366@N08","2017-09-11 14:49:59","sunmaya1",9.7006,79.8637,"https://live.staticflickr.com/4735/25534331868_5e4b0a2fc7_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:49:59"
"46982",25534332908,"144303366@N08","2017-09-11 14:49:47","sunmaya1",9.7005,79.8638,"https://live.staticflickr.com/4634/25534332908_4df7f1f4f6_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:49:47"
"46983",39374310042,"144303366@N08","2017-09-11 14:48:48","sunmaya1",9.699,79.8654,"https://live.staticflickr.com/4646/39374310042_a2200a84a7_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:48:48"
"46984",27627115899,"144303366@N08","2017-09-11 14:48:33","sunmaya1",9.6988,79.8657,"https://live.staticflickr.com/4599/27627115899_7b2f77516f_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:48:33"
"46985",39374313842,"144303366@N08","2017-09-11 14:48:09","sunmaya1",9.6981,79.8665,"https://live.staticflickr.com/4689/39374313842_3922348ba8_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:48:09"
"46986",27627118809,"144303366@N08","2017-09-11 14:44:45","sunmaya1",9.682,79.8836,"https://live.staticflickr.com/4595/27627118809_aa439bb784_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:44:45"
"46987",39374318362,"144303366@N08","2017-09-11 14:28:03","sunmaya1",9.6435,79.9376,"https://live.staticflickr.com/4683/39374318362_a2ddc2789a_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:28:03"
"46988",27627122329,"144303366@N08","2017-09-11 14:27:58","sunmaya1",9.6435,79.9377,"https://live.staticflickr.com/4728/27627122329_553de8ef70_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:27:58"
"46989",39374322312,"144303366@N08","2017-09-11 14:27:34","sunmaya1",9.6428,79.9394,"https://live.staticflickr.com/4641/39374322312_f5e015b879_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:27:34"
"46990",24538722127,"144303366@N08","2017-09-11 14:27:23","sunmaya1",9.6422,79.9409,"https://live.staticflickr.com/4588/24538722127_d7674ea939_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","14:27:23"
"46991",39374326882,"144303366@N08","2017-09-11 13:56:04","sunmaya1",9.6603,80.0094,"https://live.staticflickr.com/4599/39374326882_79bd544848_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:56:04"
"46992",38696381374,"144303366@N08","2017-09-11 13:54:04","sunmaya1",9.6606,80.009,"https://live.staticflickr.com/4690/38696381374_f6441aa784_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:54:04"
"46993",38696382434,"144303366@N08","2017-09-11 13:53:29","sunmaya1",9.6607,80.0088,"https://live.staticflickr.com/4690/38696382434_c0c3eb3a0d_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:53:29"
"46994",38696383574,"144303366@N08","2017-09-11 13:52:11","sunmaya1",9.6611,80.0087,"https://live.staticflickr.com/4633/38696383574_9e4050ef6b_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:52:11"
"46996",38696385534,"144303366@N08","2017-09-11 13:51:25","sunmaya1",9.6614,80.0087,"https://live.staticflickr.com/4589/38696385534_63611630c3_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:51:25"
"46997",38696386514,"144303366@N08","2017-09-11 13:50:13","sunmaya1",9.6615,80.0087,"https://live.staticflickr.com/4593/38696386514_a95da2ec86_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:50:13"
"46998",38696387784,"144303366@N08","2017-09-11 13:49:20","sunmaya1",9.6615,80.0086,"https://live.staticflickr.com/4595/38696387784_3f34301b69_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:49:20"
"47001",38696393014,"144303366@N08","2017-09-11 13:47:13","sunmaya1",9.661,80.0087,"https://live.staticflickr.com/4687/38696393014_a52907b486_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:47:13"
"47002",39374348932,"144303366@N08","2017-09-11 13:46:41","sunmaya1",9.6608,80.0088,"https://live.staticflickr.com/4688/39374348932_f6d9283fe9_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:46:41"
"47004",38696397794,"144303366@N08","2017-09-11 13:45:57","sunmaya1",9.6607,80.0089,"https://live.staticflickr.com/4686/38696397794_3906eff03d_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:45:57"
"47005",38696399364,"144303366@N08","2017-09-11 13:45:13","sunmaya1",9.6605,80.0091,"https://live.staticflickr.com/4734/38696399364_cdbf992eb6_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:45:13"
"47008",25514670398,"144303366@N08","2017-09-11 13:44:06","sunmaya1",9.6603,80.0093,"https://live.staticflickr.com/4692/25514670398_c03ef733e3_c.jpg",6,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:44:06"
"47009",39384561791,"144303366@N08","2017-09-11 13:39:32","sunmaya1",9.6636,80.0111,"https://live.staticflickr.com/4600/39384561791_b179e9f0ef_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:39:32"
"47010",39354521902,"144303366@N08","2017-09-11 13:38:56","sunmaya1",9.6618,80.0114,"https://live.staticflickr.com/4684/39354521902_fe629e0d6b_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:38:56"
"47011",39384565931,"144303366@N08","2017-09-11 13:38:29","sunmaya1",9.6604,80.0121,"https://live.staticflickr.com/4600/39384565931_e5c723827d_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:38:29"
"47012",39354524272,"144303366@N08","2017-09-11 13:37:35","sunmaya1",9.6583,80.0167,"https://live.staticflickr.com/4588/39354524272_24a245f7d1_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:37:35"
"47013",38506829705,"144303366@N08","2017-09-11 13:37:12","sunmaya1",9.6587,80.019,"https://live.staticflickr.com/4690/38506829705_dda6d93ddb_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:37:12"
"47014",38506831755,"144303366@N08","2017-09-11 13:36:57","sunmaya1",9.6588,80.0205,"https://live.staticflickr.com/4729/38506831755_4374d030a3_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:36:57"
"47015",38506834165,"144303366@N08","2017-09-11 13:35:55","sunmaya1",9.6579,80.0253,"https://live.staticflickr.com/4637/38506834165_e4f1ffd35a_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:35:55"
"47016",39384573641,"144303366@N08","2017-09-11 13:35:44","sunmaya1",9.6589,80.0259,"https://live.staticflickr.com/4600/39384573641_bcfceacbe6_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:35:44"
"47017",27607558009,"144303366@N08","2017-09-11 13:35:20","sunmaya1",9.6603,80.0272,"https://live.staticflickr.com/4731/27607558009_41e0acc195_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:35:20"
"47018",39384576041,"144303366@N08","2017-09-11 13:35:10","sunmaya1",9.6604,80.0279,"https://live.staticflickr.com/4589/39384576041_765ba9c4b8_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:35:10"
"47019",27607560899,"144303366@N08","2017-09-11 13:34:45","sunmaya1",9.6603,80.0302,"https://live.staticflickr.com/4635/27607560899_0046152141_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:34:45"
"47020",39384579371,"144303366@N08","2017-09-11 13:34:37","sunmaya1",9.6605,80.0308,"https://live.staticflickr.com/4691/39384579371_aec73aa1bd_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:34:37"
"47021",27607563389,"144303366@N08","2017-09-11 13:33:07","sunmaya1",9.6605,80.0412,"https://live.staticflickr.com/4590/27607563389_212022728e_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:33:07"
"47022",25514686368,"144303366@N08","2017-09-11 13:32:15","sunmaya1",9.6605,80.0478,"https://live.staticflickr.com/4735/25514686368_3d6fce78b8_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2017-09-11","13:32:15"
"51642",25636505846,"13519154@N06","2016-02-22 12:16:15","Daran Kandasamy",9.5285,79.6995,"https://live.staticflickr.com/1520/25636505846_0d1db5bf3d_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2016-02-22","12:16:15"
"53192",7493214876,"91047082@N00","2012-07-03 14:43:46","Yusuf Isaam",9.6652,80.0789,"https://live.staticflickr.com/8152/7493214876_dd3fc33af7_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-03","14:43:46"
"53193",7492478264,"91047082@N00","2012-07-03 10:54:47","Yusuf Isaam",9.6801,80.0081,"https://live.staticflickr.com/7133/7492478264_2c91dce1db_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-07-03","10:54:47"
"53208",6778351554,"91047082@N00","2011-11-29 23:42:35","Yusuf Isaam",9.7977,80.0702,"https://live.staticflickr.com/7196/6778351554_10a88f5dd7_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2011-11-29","23:42:35"
"53209",6426121543,"91047082@N00","2011-11-29 23:32:30","Yusuf Isaam",9.6611,80.0102,"https://live.staticflickr.com/6236/6426121543_9c808bd833_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2011-11-29","23:32:30"
"53213",6426057847,"91047082@N00","2011-11-25 22:28:16","Yusuf Isaam",9.7271,80.0463,"https://live.staticflickr.com/7017/6426057847_e56bd81c3c_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2011-11-25","22:28:16"
"55138",8555542284,"31078683@N03","2012-12-27 09:59:42","Frank Christophersen",9.8149,80.0111,"https://live.staticflickr.com/8105/8555542284_f5e8368e44_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-12-27","09:59:42"
"55139",8458548276,"31078683@N03","2012-12-26 14:48:18","Frank Christophersen",9.6473,80.0327,"https://live.staticflickr.com/8383/8458548276_b0ca5e90a7_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-12-26","14:48:18"
"55140",8418655757,"31078683@N03","2012-12-26 14:26:12","Frank Christophersen",9.6474,80.0541,"https://live.staticflickr.com/8186/8418655757_db369bef9a_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-12-26","14:26:12"
"55141",8412444418,"31078683@N03","2012-12-26 14:07:32","Frank Christophersen",9.6489,80.0576,"https://live.staticflickr.com/8493/8412444418_e70e13c1c8_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-12-26","14:07:32"
"55142",8550052973,"31078683@N03","2012-12-26 13:58:45","Frank Christophersen",9.6475,80.0572,"https://live.staticflickr.com/8524/8550052973_1d5cc1a9d5_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-12-26","13:58:45"
"55143",8375140357,"31078683@N03","2012-12-26 10:14:21","Frank Christophersen",9.659,80.0134,"https://live.staticflickr.com/8225/8375140357_3b6e163f61_c.jpg",0,"Chempiyanpattu South","NORTHERN","JAFFNA","2012-12-26","10:14:21"
